source_id,target_id,relationship_type,weight,interaction_freq,src_revenue,src_debt_ratio,src_liquidity,src_legal_cases,src_credit_score,src_bankrupt,tgt_revenue,tgt_debt_ratio,tgt_liquidity,tgt_legal_cases,tgt_credit_score,tgt_bankrupt
E01927,E02189,supplier,0.93,30,2164752,0.55,0.8,0,765,0,2147242,0.31,1.79,3,715,0
E01049,E02909,parent_company,0.22,12,6530780,0.68,1.56,4,802,0,579914,0.72,1.68,2,695,1
E01312,E02909,co-investor,0.13,12,2027445,0.44,0.63,2,599,0,579914,0.72,1.68,2,695,1
E00537,E02909,parent_company,0.64,36,6128805,0.21,1.2,1,646,0,579914,0.72,1.68,2,695,1
E02685,E00309,parent_company,0.96,41,3876107,0.79,0.55,3,776,1,6506608,0.16,1.45,2,549,0
E00314,E00309,supplier,0.86,41,4197240,0.17,1.41,5,538,0,6506608,0.16,1.45,2,549,0
E00358,E00309,supplier,0.75,48,4942150,0.98,1.92,2,612,0,6506608,0.16,1.45,2,549,0
E02685,E00961,supplier,0.36,5,3876107,0.79,0.55,3,776,1,5709556,0.47,1.0,1,780,0
E01355,E00961,supplier,0.11,6,2103887,0.76,1.79,2,814,1,5709556,0.47,1.0,1,780,0
E01852,E00961,shared_director,0.3,28,8423874,0.48,0.54,2,580,0,5709556,0.47,1.0,1,780,0
E00856,E00961,parent_company,0.63,36,5060623,0.5,1.81,3,783,0,5709556,0.47,1.0,1,780,0
E02685,E00049,shared_director,0.69,49,3876107,0.79,0.55,3,776,1,6704492,0.57,1.25,1,577,0
E01355,E00049,co-investor,0.52,11,2103887,0.76,1.79,2,814,1,6704492,0.57,1.25,1,577,0
E00498,E00049,supplier,0.85,15,2930090,0.98,1.91,2,842,0,6704492,0.57,1.25,1,577,0
E02024,E01901,shared_director,0.71,37,2565759,0.86,1.17,1,664,0,6415272,0.72,0.81,2,841,0
E00440,E01901,shared_director,0.83,10,4778533,0.97,0.79,2,836,0,6415272,0.72,0.81,2,841,0
E00571,E01901,co-investor,0.79,44,9657238,0.4,1.18,1,713,0,6415272,0.72,0.81,2,841,0
E02024,E00108,co-investor,0.6,24,2565759,0.86,1.17,1,664,0,5505511,0.28,1.76,2,525,0
E01122,E00108,shared_director,0.3,45,2366502,0.48,1.08,0,591,0,5505511,0.28,1.76,2,525,0
E02024,E01410,supplier,0.66,28,2565759,0.86,1.17,1,664,0,5165025,0.22,1.25,1,567,0
E02024,E00243,co-investor,0.4,46,2565759,0.86,1.17,1,664,0,1860079,0.21,1.01,3,586,0
E01537,E00243,supplier,0.15,22,453007,0.19,0.52,1,666,0,1860079,0.21,1.01,3,586,0
E01515,E00243,shared_director,0.76,49,6557959,0.17,1.09,2,665,0,1860079,0.21,1.01,3,586,0
E00610,E00243,co-investor,0.67,42,2407248,0.61,0.91,0,720,0,1860079,0.21,1.01,3,586,0
E02024,E02567,parent_company,0.38,19,2565759,0.86,1.17,1,664,0,6522611,0.92,1.73,2,825,0
E01537,E02567,parent_company,0.61,25,453007,0.19,0.52,1,666,0,6522611,0.92,1.73,2,825,0
E02573,E02567,co-investor,0.96,45,5963567,0.64,0.83,3,795,0,6522611,0.92,1.73,2,825,0
E00942,E02567,co-investor,0.44,7,2651058,0.64,1.43,2,776,0,6522611,0.92,1.73,2,825,0
E02634,E02603,co-investor,0.88,41,8902284,0.16,0.89,2,751,0,8246526,0.63,1.51,1,810,0
E00993,E02603,shared_director,0.88,16,5159986,0.99,0.72,1,800,0,8246526,0.63,1.51,1,810,0
E00709,E02603,supplier,0.38,36,2624174,0.98,0.6,0,838,1,8246526,0.63,1.51,1,810,0
E02634,E02112,supplier,0.94,40,8902284,0.16,0.89,2,751,0,4679257,0.57,0.55,3,667,0
E01113,E02112,supplier,0.76,13,4195866,0.64,1.82,1,670,0,4679257,0.57,0.55,3,667,0
E02410,E02112,co-investor,0.49,35,2397312,0.13,1.84,3,542,0,4679257,0.57,0.55,3,667,0
E00209,E02112,shared_director,0.84,35,5825140,0.17,0.57,1,622,0,4679257,0.57,0.55,3,667,0
E02382,E02112,co-investor,0.4,13,9161531,0.87,1.98,1,750,0,4679257,0.57,0.55,3,667,0
E02634,E02412,shared_director,0.9,6,8902284,0.16,0.89,2,751,0,5923332,0.34,1.59,1,610,0
E02425,E02412,co-investor,0.35,36,8446930,0.92,1.96,2,824,0,5923332,0.34,1.59,1,610,0
E02754,E02412,supplier,0.79,29,4521246,0.7,1.52,2,786,0,5923332,0.34,1.59,1,610,0
E01674,E02412,co-investor,0.85,7,1666779,0.47,1.36,0,548,1,5923332,0.34,1.59,1,610,0
E01256,E02412,shared_director,0.19,23,3708861,0.99,0.76,3,627,0,5923332,0.34,1.59,1,610,0
E02634,E02365,parent_company,0.8,47,8902284,0.16,0.89,2,751,0,4445367,0.35,1.28,0,731,0
E01965,E02365,parent_company,0.24,45,7488996,0.47,2.0,2,656,0,4445367,0.35,1.28,0,731,0
E00459,E02365,supplier,0.61,38,5647600,0.15,1.73,1,700,0,4445367,0.35,1.28,0,731,0
E02634,E00998,parent_company,0.44,15,8902284,0.16,0.89,2,751,0,3916330,0.24,0.7,2,561,0
E01418,E00998,co-investor,0.72,22,6401472,0.47,0.53,0,615,0,3916330,0.24,0.7,2,561,0
E01532,E00998,co-investor,0.23,29,5511147,0.18,1.41,2,556,1,3916330,0.24,0.7,2,561,0
E02634,E02654,shared_director,0.56,43,8902284,0.16,0.89,2,751,0,2724625,0.78,1.38,0,655,0
E00381,E02654,shared_director,0.11,22,4446202,0.31,1.78,1,559,0,2724625,0.78,1.38,0,655,0
E01152,E02654,shared_director,0.34,26,5183729,0.64,1.02,1,614,0,2724625,0.78,1.38,0,655,0
E02693,E02654,parent_company,0.48,10,3166144,0.93,1.63,1,658,0,2724625,0.78,1.38,0,655,0
E01380,E02654,supplier,0.27,23,3936886,0.67,1.12,1,534,0,2724625,0.78,1.38,0,655,0
E00274,E02654,supplier,0.58,18,4983443,0.87,2.0,0,724,0,2724625,0.78,1.38,0,655,0
E01295,E00619,shared_director,0.16,29,8782775,0.84,1.63,1,680,0,8639146,0.88,0.65,0,657,0
E02451,E00619,co-investor,0.19,40,2600280,0.14,1.06,1,771,0,8639146,0.88,0.65,0,657,0
E01295,E01734,supplier,0.41,29,8782775,0.84,1.63,1,680,0,2997125,0.21,1.86,0,728,0
E02701,E01734,shared_director,0.69,17,6490061,0.26,1.77,4,653,0,2997125,0.21,1.86,0,728,0
E01670,E01734,co-investor,0.23,34,5845310,0.32,0.93,1,747,0,2997125,0.21,1.86,0,728,0
E02356,E01734,co-investor,0.86,17,8425335,0.64,1.54,0,624,0,2997125,0.21,1.86,0,728,0
E00782,E01734,co-investor,0.17,27,5414187,0.52,0.96,0,562,0,2997125,0.21,1.86,0,728,0
E02813,E01734,parent_company,0.14,43,2470627,0.92,0.91,1,608,0,2997125,0.21,1.86,0,728,0
E02018,E01734,parent_company,0.2,18,7883433,0.15,1.21,1,844,0,2997125,0.21,1.86,0,728,0
E01464,E01734,shared_director,0.22,6,6512106,0.38,0.91,4,797,1,2997125,0.21,1.86,0,728,0
E01295,E01415,parent_company,0.97,16,8782775,0.84,1.63,1,680,0,6745838,0.8,1.78,0,848,0
E01308,E01415,shared_director,0.22,24,5457964,0.37,1.08,0,689,0,6745838,0.8,1.78,0,848,0
E00502,E01415,co-investor,0.59,42,5018583,0.16,1.66,1,780,0,6745838,0.8,1.78,0,848,0
E01126,E01415,shared_director,0.72,16,6668465,0.6,1.47,0,598,0,6745838,0.8,1.78,0,848,0
E00184,E01415,supplier,0.51,38,4547509,0.14,0.97,2,785,0,6745838,0.8,1.78,0,848,0
E01137,E01415,co-investor,0.15,23,4624931,0.18,1.82,2,688,0,6745838,0.8,1.78,0,848,0
E01548,E01415,co-investor,0.18,47,5103252,0.63,1.14,0,762,0,6745838,0.8,1.78,0,848,0
E00056,E01415,co-investor,0.46,39,4478529,0.7,1.16,2,646,0,6745838,0.8,1.78,0,848,0
E01741,E01415,parent_company,0.35,17,5487274,0.26,0.76,1,581,1,6745838,0.8,1.78,0,848,0
E01723,E01415,co-investor,0.8,44,6267223,0.82,1.32,3,541,1,6745838,0.8,1.78,0,848,0
E01295,E02513,co-investor,0.45,46,8782775,0.84,1.63,1,680,0,4282468,0.44,1.62,2,794,0
E02289,E02513,supplier,0.48,5,5498357,0.53,1.25,1,733,0,4282468,0.44,1.62,2,794,0
E02281,E02513,shared_director,0.49,27,3698334,0.25,1.18,2,539,0,4282468,0.44,1.62,2,794,0
E00454,E02513,co-investor,0.83,45,2492383,0.66,0.58,3,747,0,4282468,0.44,1.62,2,794,0
E01295,E00187,shared_director,0.74,33,8782775,0.84,1.63,1,680,0,6633397,0.67,1.1,1,715,0
E00333,E00187,co-investor,0.69,50,6464247,0.24,0.79,3,780,0,6633397,0.67,1.1,1,715,0
E02697,E00187,supplier,0.12,10,7071449,0.64,1.58,1,565,0,6633397,0.67,1.1,1,715,0
E01700,E00187,supplier,0.9,49,5210618,0.8,1.12,1,616,0,6633397,0.67,1.1,1,715,0
E01670,E00187,shared_director,0.15,9,5845310,0.32,0.93,1,747,0,6633397,0.67,1.1,1,715,0
E01153,E00187,parent_company,0.77,37,1229599,0.35,0.59,2,574,1,6633397,0.67,1.1,1,715,0
E01153,E00187,co-investor,0.18,4,1229599,0.35,0.59,2,574,1,6633397,0.67,1.1,1,715,0
E00918,E00187,parent_company,0.36,41,3701468,0.72,1.95,3,628,0,6633397,0.67,1.1,1,715,0
E02607,E00187,co-investor,0.5,15,6835935,0.9,1.84,1,841,0,6633397,0.67,1.1,1,715,0
E01295,E01652,co-investor,0.84,23,8782775,0.84,1.63,1,680,0,4189179,0.8,1.58,4,522,0
E01499,E01652,co-investor,0.14,4,7549183,0.59,1.39,0,762,0,4189179,0.8,1.58,4,522,0
E02505,E01652,shared_director,0.58,28,2734661,0.92,0.65,0,619,0,4189179,0.8,1.58,4,522,0
E00151,E01652,shared_director,0.3,20,2131270,0.22,1.57,1,784,0,4189179,0.8,1.58,4,522,0
E01329,E01652,shared_director,0.88,30,4656274,0.5,1.78,0,779,0,4189179,0.8,1.58,4,522,0
E02440,E01652,supplier,0.79,43,7759677,0.48,1.14,3,604,0,4189179,0.8,1.58,4,522,0
E00644,E01652,shared_director,0.55,46,3931703,0.64,1.15,0,649,0,4189179,0.8,1.58,4,522,0
E02587,E01241,co-investor,0.63,23,1327856,0.76,1.0,1,601,1,8042796,0.58,0.77,0,672,0
E01556,E01241,supplier,0.73,18,7825989,0.83,1.46,0,718,0,8042796,0.58,0.77,0,672,0
E02587,E00258,co-investor,0.67,18,1327856,0.76,1.0,1,601,1,3592759,0.41,0.64,1,721,0
E01448,E00258,co-investor,0.55,2,3105015,0.47,1.89,4,732,0,3592759,0.41,0.64,1,721,0
E02587,E01440,supplier,0.41,25,1327856,0.76,1.0,1,601,1,7739417,0.32,1.13,0,765,0
E00739,E01440,shared_director,0.19,8,3872701,0.48,1.04,2,646,0,7739417,0.32,1.13,0,765,0
E01413,E01440,co-investor,0.98,36,3003940,0.66,0.57,2,681,0,7739417,0.32,1.13,0,765,0
E00242,E01440,supplier,0.18,37,8242217,0.49,1.81,3,549,0,7739417,0.32,1.13,0,765,0
E02587,E00034,parent_company,0.61,39,1327856,0.76,1.0,1,601,1,5884233,0.77,1.22,1,628,0
E01023,E00034,supplier,0.57,2,3581932,0.8,1.68,2,561,1,5884233,0.77,1.22,1,628,0
E00039,E00034,co-investor,0.84,28,5367766,0.28,1.08,2,808,0,5884233,0.77,1.22,1,628,0
E01545,E00034,supplier,0.57,27,3609912,0.89,1.39,3,589,0,5884233,0.77,1.22,1,628,0
E02079,E00304,co-investor,0.52,3,7429594,0.11,1.2,2,513,0,5006829,0.25,1.29,2,739,0
E02079,E01162,co-investor,0.89,17,7429594,0.11,1.2,2,513,0,5428901,0.21,1.27,1,727,0
E02358,E01162,supplier,0.15,6,1298736,0.3,1.31,2,713,0,5428901,0.21,1.27,1,727,0
E00659,E01162,shared_director,0.12,34,2654793,0.28,1.49,2,549,0,5428901,0.21,1.27,1,727,0
E02079,E01509,supplier,0.82,19,7429594,0.11,1.2,2,513,0,1512303,0.26,1.47,2,681,0
E00447,E01509,parent_company,0.6,33,4789216,0.83,1.84,1,822,0,1512303,0.26,1.47,2,681,0
E00839,E01509,shared_director,0.32,47,4032377,0.38,0.52,1,589,0,1512303,0.26,1.47,2,681,0
E02597,E01509,parent_company,0.51,9,6172665,0.18,0.51,1,833,0,1512303,0.26,1.47,2,681,0
E02371,E01509,parent_company,0.57,21,4566526,0.17,1.47,1,548,0,1512303,0.26,1.47,2,681,0
E00276,E01509,supplier,0.49,47,2878346,0.74,1.47,1,695,0,1512303,0.26,1.47,2,681,0
E00234,E01511,co-investor,0.17,6,2585208,0.92,0.56,3,706,1,1949361,0.65,1.84,1,521,0
E00497,E01511,supplier,0.78,33,4738168,0.79,0.62,5,773,0,1949361,0.65,1.84,1,521,0
E01193,E01511,supplier,0.57,43,7958157,0.78,0.74,1,669,1,1949361,0.65,1.84,1,521,0
E00546,E01511,shared_director,0.41,39,4477200,0.75,0.74,0,676,0,1949361,0.65,1.84,1,521,0
E00234,E00448,shared_director,0.96,44,2585208,0.92,0.56,3,706,1,8561658,0.41,1.3,2,615,0
E02655,E00448,parent_company,0.94,48,7425216,0.3,1.34,2,552,0,8561658,0.41,1.3,2,615,0
E00156,E00448,supplier,0.17,19,3232444,0.89,0.5,2,575,0,8561658,0.41,1.3,2,615,0
E00791,E00448,shared_director,0.74,19,5553087,0.9,0.97,1,835,0,8561658,0.41,1.3,2,615,0
E00316,E00448,parent_company,0.35,45,5095908,0.32,1.6,4,524,0,8561658,0.41,1.3,2,615,0
E00365,E00448,co-investor,0.83,18,3111262,0.94,0.83,1,654,1,8561658,0.41,1.3,2,615,0
E02422,E00448,supplier,0.91,6,4375156,0.36,1.39,2,669,0,8561658,0.41,1.3,2,615,0
E00234,E00899,shared_director,0.48,2,2585208,0.92,0.56,3,706,1,8362184,0.61,1.74,2,627,0
E02841,E00899,supplier,0.31,1,3814980,0.57,1.1,2,628,0,8362184,0.61,1.74,2,627,0
E01457,E00899,co-investor,0.26,2,6457369,0.84,0.98,0,583,1,8362184,0.61,1.74,2,627,0
E02032,E00899,supplier,0.67,45,4686515,0.16,1.49,1,697,0,8362184,0.61,1.74,2,627,0
E00234,E02642,parent_company,0.99,21,2585208,0.92,0.56,3,706,1,4440863,0.54,1.26,1,843,0
E02341,E02642,shared_director,0.35,40,6132171,0.93,1.64,2,624,0,4440863,0.54,1.26,1,843,0
E02816,E02642,parent_company,0.21,14,3820865,0.81,1.21,1,752,0,4440863,0.54,1.26,1,843,0
E00234,E01418,supplier,0.83,42,2585208,0.92,0.56,3,706,1,6401472,0.47,0.53,0,615,0
E00924,E01418,co-investor,0.86,17,3227915,0.42,1.75,2,597,0,6401472,0.47,0.53,0,615,0
E01887,E01418,parent_company,0.35,47,3611284,0.9,1.05,1,550,1,6401472,0.47,0.53,0,615,0
E01341,E01418,supplier,0.36,26,1950957,0.49,0.69,0,691,0,6401472,0.47,0.53,0,615,0
E00234,E01069,parent_company,0.56,7,2585208,0.92,0.56,3,706,1,6042590,1.0,1.97,0,502,1
E00028,E01069,shared_director,0.31,49,10287143,0.88,1.81,3,805,0,6042590,1.0,1.97,0,502,1
E00379,E01069,supplier,0.99,16,3730789,0.22,0.66,1,731,0,6042590,1.0,1.97,0,502,1
E01470,E01069,co-investor,0.71,12,3367192,0.47,0.98,2,533,0,6042590,1.0,1.97,0,502,1
E02197,E01069,supplier,0.5,45,6083684,0.17,1.61,1,693,0,6042590,1.0,1.97,0,502,1
E02520,E02434,shared_director,0.52,36,3992306,0.35,1.0,1,720,0,3739427,0.46,1.77,0,782,0
E01871,E02434,supplier,0.6,35,4041897,0.52,1.7,1,739,0,3739427,0.46,1.77,0,782,0
E01076,E02434,supplier,0.27,9,4489496,0.85,0.92,1,817,1,3739427,0.46,1.77,0,782,0
E02520,E02342,shared_director,0.91,8,3992306,0.35,1.0,1,720,0,6398027,0.91,1.98,1,811,0
E01593,E02342,co-investor,0.42,2,5325488,0.51,1.49,2,602,0,6398027,0.91,1.98,1,811,0
E02570,E02342,supplier,0.7,13,6945993,0.71,1.85,0,617,1,6398027,0.91,1.98,1,811,0
E00276,E02342,parent_company,0.35,12,2878346,0.74,1.47,1,695,0,6398027,0.91,1.98,1,811,0
E01979,E02342,supplier,0.65,43,4448595,0.84,1.11,1,757,0,6398027,0.91,1.98,1,811,0
E02520,E01876,co-investor,0.49,36,3992306,0.35,1.0,1,720,0,4966928,0.55,1.77,2,736,0
E02895,E01876,parent_company,0.5,23,1945408,0.98,0.88,1,805,0,4966928,0.55,1.77,2,736,0
E00662,E01876,co-investor,0.75,16,8893085,0.71,0.58,2,678,0,4966928,0.55,1.77,2,736,0
E02175,E01876,supplier,0.31,23,7738509,0.77,1.66,3,706,0,4966928,0.55,1.77,2,736,0
E00257,E01876,co-investor,0.87,24,3589578,0.82,1.22,2,583,0,4966928,0.55,1.77,2,736,0
E02520,E01792,shared_director,0.87,48,3992306,0.35,1.0,1,720,0,4743916,0.29,1.77,2,515,0
E01013,E01792,shared_director,0.47,37,8539724,0.26,1.12,1,690,0,4743916,0.29,1.77,2,515,0
E01042,E01792,shared_director,0.49,10,3863715,0.25,0.94,2,605,0,4743916,0.29,1.77,2,515,0
E00649,E01792,parent_company,0.19,9,3826871,0.21,0.87,3,759,0,4743916,0.29,1.77,2,515,0
E02201,E01792,co-investor,0.16,42,4171757,0.82,1.81,3,634,0,4743916,0.29,1.77,2,515,0
E00169,E01843,parent_company,0.39,31,4295654,0.64,1.99,2,519,0,8229953,0.77,0.93,4,518,0
E00086,E01843,co-investor,0.28,2,4490357,0.98,0.53,2,678,0,8229953,0.77,0.93,4,518,0
E01601,E01843,parent_company,0.77,9,3077023,0.61,0.67,0,699,0,8229953,0.77,0.93,4,518,0
E02687,E01843,shared_director,0.25,50,3364569,0.55,1.24,3,693,0,8229953,0.77,0.93,4,518,0
E00388,E01843,shared_director,0.38,5,2812742,0.28,0.84,2,564,1,8229953,0.77,0.93,4,518,0
E01292,E01843,co-investor,0.48,26,2633187,0.12,1.83,2,618,0,8229953,0.77,0.93,4,518,0
E00603,E01843,parent_company,0.68,20,5943922,0.49,1.71,1,783,0,8229953,0.77,0.93,4,518,0
E00169,E01297,parent_company,0.5,24,4295654,0.64,1.99,2,519,0,4908059,0.29,1.08,2,689,0
E01480,E01297,parent_company,0.45,37,4750048,0.82,1.46,0,651,1,4908059,0.29,1.08,2,689,0
E02046,E01297,supplier,0.81,44,7210121,0.51,1.83,1,802,0,4908059,0.29,1.08,2,689,0
E00169,E02716,parent_company,0.79,47,4295654,0.64,1.99,2,519,0,2459182,0.44,1.89,0,657,0
E02331,E02716,shared_director,0.82,47,4889603,0.97,1.99,3,510,1,2459182,0.44,1.89,0,657,0
E00169,E00387,supplier,0.8,43,4295654,0.64,1.99,2,519,0,7047043,0.84,1.15,0,557,1
E02773,E00387,co-investor,0.12,44,5161583,0.17,0.85,1,756,0,7047043,0.84,1.15,0,557,1
E01294,E00387,parent_company,0.93,31,7544974,0.34,0.97,0,577,0,7047043,0.84,1.15,0,557,1
E02476,E00387,shared_director,0.96,16,4053469,0.69,0.72,0,786,0,7047043,0.84,1.15,0,557,1
E00013,E00387,parent_company,0.55,45,4145184,0.36,0.69,1,591,0,7047043,0.84,1.15,0,557,1
E00169,E02087,shared_director,0.83,17,4295654,0.64,1.99,2,519,0,7142822,0.61,1.55,2,669,0
E01602,E02087,parent_company,0.52,17,6661704,0.28,2.0,0,834,0,7142822,0.61,1.55,2,669,0
E00169,E00999,supplier,0.94,8,4295654,0.64,1.99,2,519,0,6265923,0.78,0.96,1,553,1
E01014,E00999,parent_company,0.89,9,2931254,0.55,0.91,4,711,0,6265923,0.78,0.96,1,553,1
E00633,E00999,supplier,0.59,18,7918987,0.65,1.33,2,712,0,6265923,0.78,0.96,1,553,1
E01742,E00999,shared_director,1.0,42,7773516,0.44,0.91,2,741,0,6265923,0.78,0.96,1,553,1
E02054,E00618,supplier,0.51,22,6074356,0.6,0.67,2,657,0,3879103,0.97,1.18,3,709,0
E01934,E00618,parent_company,0.12,42,5890071,0.95,1.28,0,790,0,3879103,0.97,1.18,3,709,0
E00222,E00618,parent_company,0.99,22,100000,0.56,0.98,3,505,0,3879103,0.97,1.18,3,709,0
E00811,E00618,shared_director,0.38,16,5565087,0.9,1.69,0,694,0,3879103,0.97,1.18,3,709,0
E00665,E00618,supplier,0.82,13,5192867,0.78,1.16,1,703,0,3879103,0.97,1.18,3,709,0
E00693,E00618,shared_director,0.3,40,3303802,0.95,1.29,2,827,0,3879103,0.97,1.18,3,709,0
E02054,E02229,supplier,0.57,37,6074356,0.6,0.67,2,657,0,2416948,0.17,1.34,1,516,0
E00964,E02229,shared_director,0.5,31,3853124,0.43,1.41,2,636,0,2416948,0.17,1.34,1,516,0
E02424,E02229,parent_company,0.72,20,5106614,0.44,1.47,3,720,0,2416948,0.17,1.34,1,516,0
E02054,E02547,supplier,0.38,31,6074356,0.6,0.67,2,657,0,5504334,0.7,0.59,1,742,0
E02191,E02547,shared_director,0.68,27,3306707,0.38,1.91,0,703,0,5504334,0.7,0.59,1,742,0
E02374,E02547,parent_company,0.3,19,6012733,0.45,1.68,0,786,0,5504334,0.7,0.59,1,742,0
E01384,E02547,supplier,0.69,28,6713234,0.88,0.8,1,718,0,5504334,0.7,0.59,1,742,0
E02054,E00580,co-investor,0.24,2,6074356,0.6,0.67,2,657,0,3099303,0.54,1.63,1,724,0
E02719,E00580,co-investor,0.38,42,3324581,0.25,1.67,0,833,0,3099303,0.54,1.63,1,724,0
E02241,E00580,co-investor,0.96,13,3935375,0.41,0.83,1,668,0,3099303,0.54,1.63,1,724,0
E02054,E01199,parent_company,0.39,45,6074356,0.6,0.67,2,657,0,4120822,0.24,1.41,2,762,0
E02259,E01199,parent_company,0.57,18,3570905,0.6,1.18,4,783,0,4120822,0.24,1.41,2,762,0
E02054,E02326,supplier,0.85,38,6074356,0.6,0.67,2,657,0,2497243,0.87,1.24,3,597,0
E01908,E02326,parent_company,0.18,45,6693994,0.72,1.08,0,670,0,2497243,0.87,1.24,3,597,0
E01012,E02326,co-investor,0.76,3,9020018,0.38,1.46,0,804,0,2497243,0.87,1.24,3,597,0
E00649,E02326,co-investor,0.53,29,3826871,0.21,0.87,3,759,0,2497243,0.87,1.24,3,597,0
E01001,E02326,co-investor,0.72,29,7035002,0.35,1.98,1,741,0,2497243,0.87,1.24,3,597,0
E02415,E02326,shared_director,0.52,15,5821524,0.82,1.99,1,676,0,2497243,0.87,1.24,3,597,0
E01575,E02326,parent_company,0.84,9,3940124,0.4,1.29,1,729,0,2497243,0.87,1.24,3,597,0
E02911,E02326,supplier,0.52,39,5314516,0.46,1.13,1,819,0,2497243,0.87,1.24,3,597,0
E02054,E01679,supplier,0.68,30,6074356,0.6,0.67,2,657,0,2940130,0.66,0.94,2,695,1
E02522,E01679,co-investor,0.15,31,4851262,0.55,1.27,3,621,0,2940130,0.66,0.94,2,695,1
E01550,E01679,supplier,0.41,16,3699966,0.48,0.99,0,737,0,2940130,0.66,0.94,2,695,1
E02926,E00346,parent_company,0.14,46,2283576,0.18,0.66,2,714,0,6266535,0.14,0.87,2,796,0
E00637,E00346,shared_director,0.38,16,5829083,0.87,0.75,1,576,0,6266535,0.14,0.87,2,796,0
E02926,E00439,co-investor,0.6,5,2283576,0.18,0.66,2,714,0,7182092,0.41,1.96,2,672,0
E02662,E00439,co-investor,0.63,19,5574266,0.34,1.64,0,783,0,7182092,0.41,1.96,2,672,0
E01677,E00439,co-investor,0.65,13,3536973,0.23,1.57,1,605,0,7182092,0.41,1.96,2,672,0
E00503,E00439,parent_company,0.35,12,5278685,0.91,0.75,0,506,1,7182092,0.41,1.96,2,672,0
E01451,E00439,shared_director,0.62,43,6910192,0.89,1.0,0,560,1,7182092,0.41,1.96,2,672,0
E00973,E00439,parent_company,0.33,31,4392338,0.56,1.94,1,702,0,7182092,0.41,1.96,2,672,0
E02926,E01840,parent_company,0.75,49,2283576,0.18,0.66,2,714,0,3258965,0.58,0.94,1,720,0
E00303,E01840,shared_director,0.62,35,4548572,0.39,1.31,1,602,0,3258965,0.58,0.94,1,720,0
E02926,E00041,supplier,0.28,17,2283576,0.18,0.66,2,714,0,4819544,0.38,1.48,2,575,0
E01487,E00041,supplier,0.42,36,7470243,0.62,0.82,2,731,0,4819544,0.38,1.48,2,575,0
E00421,E00041,supplier,1.0,23,4604093,0.28,1.24,4,590,0,4819544,0.38,1.48,2,575,0
E02480,E00041,co-investor,0.76,17,1470808,0.15,1.77,2,823,0,4819544,0.38,1.48,2,575,0
E01649,E00041,supplier,0.1,5,6558547,0.43,1.61,2,512,0,4819544,0.38,1.48,2,575,0
E02402,E00041,supplier,0.54,14,3962784,0.54,1.66,2,570,0,4819544,0.38,1.48,2,575,0
E01794,E01800,parent_company,0.43,19,2428090,0.88,0.64,2,607,0,3374544,0.96,1.1,2,775,0
E00240,E01800,shared_director,0.92,17,3672206,0.75,1.46,2,786,0,3374544,0.96,1.1,2,775,0
E01794,E00453,parent_company,0.89,37,2428090,0.88,0.64,2,607,0,6065719,0.95,0.57,0,584,1
E01587,E01675,co-investor,0.71,4,5095922,0.42,0.58,1,537,1,6380473,0.99,1.69,2,622,0
E01190,E01675,parent_company,0.87,48,194492,0.92,1.94,2,700,0,6380473,0.99,1.69,2,622,0
E00187,E01675,shared_director,0.5,5,6633397,0.67,1.1,1,715,0,6380473,0.99,1.69,2,622,0
E01811,E01675,shared_director,0.56,18,8328634,0.8,0.65,2,527,1,6380473,0.99,1.69,2,622,0
E00775,E01675,co-investor,0.22,36,7336435,0.52,1.11,1,616,0,6380473,0.99,1.69,2,622,0
E02678,E01675,shared_director,0.14,34,3809793,0.53,1.55,1,620,0,6380473,0.99,1.69,2,622,0
E02258,E01675,supplier,0.67,41,2632229,0.36,1.33,0,667,0,6380473,0.99,1.69,2,622,0
E01654,E01675,shared_director,0.13,21,100000,0.56,1.01,2,741,0,6380473,0.99,1.69,2,622,0
E01587,E01181,parent_company,0.63,33,5095922,0.42,0.58,1,537,1,9210404,0.38,0.87,3,642,0
E02602,E01181,supplier,0.73,21,8376884,0.42,1.48,3,818,0,9210404,0.38,0.87,3,642,0
E02585,E02652,co-investor,0.16,7,2371708,0.67,1.59,0,644,0,5505179,0.94,0.59,5,792,0
E01126,E02652,co-investor,0.14,16,6668465,0.6,1.47,0,598,0,5505179,0.94,0.59,5,792,0
E00661,E02652,shared_director,0.12,3,6389995,0.78,1.59,1,645,0,5505179,0.94,0.59,5,792,0
E02579,E02652,supplier,0.36,28,6210447,0.49,1.8,4,579,0,5505179,0.94,0.59,5,792,0
E02357,E02652,parent_company,0.78,38,4874670,0.16,1.91,2,759,0,5505179,0.94,0.59,5,792,0
E02585,E02605,shared_director,0.57,41,2371708,0.67,1.59,0,644,0,1559108,0.14,1.98,3,513,0
E00344,E02605,parent_company,0.8,10,2706082,0.44,1.26,3,669,0,1559108,0.14,1.98,3,513,0
E00775,E02605,co-investor,0.82,43,7336435,0.52,1.11,1,616,0,1559108,0.14,1.98,3,513,0
E01823,E02605,co-investor,0.31,18,3271217,0.94,0.96,0,816,0,1559108,0.14,1.98,3,513,0
E02585,E02895,supplier,0.73,42,2371708,0.67,1.59,0,644,0,1945408,0.98,0.88,1,805,0
E02585,E00610,co-investor,0.1,28,2371708,0.67,1.59,0,644,0,2407248,0.61,0.91,0,720,0
E02148,E00610,parent_company,0.27,34,4317784,0.78,1.07,0,631,0,2407248,0.61,0.91,0,720,0
